EVENT_ID,LOCATION_INDEX,EPISODE_ID,LOCATION,LATITUDE,LONGITUDE
886191,1,147356,BLUFF,37.28,-109.56
886193,1,147356,BLANDING,37.61,-109.48
886196,1,147356,BLANDING,37.61,-109.48
886197,1,147356,MONTICELLO,37.88,-109.35
886199,1,147356,MEXICAN HAT,37.27,-109.92
886199,2,147356,MEXICAN HAT,37.2679,-109.9193
886199,3,147356,MEXICAN HAT,37.2678,-109.921
886199,4,147356,MEXICAN HAT,37.2697,-109.9211
886203,1,147356,DRAGON,39.63,-109.27
886205,1,147356,DRAGON,39.47,-109.29
886206,1,147356,OURAY,39.55,-109.91
886212,1,147356,DRAGON,39.58,-109.39
886214,1,147356,JENSEN,40.62,-109.24
886216,1,147356,DUTCH JOHN,40.86,-109.1
887497,1,147356,MONTICELLO,37.87,-109.32
887502,1,147356,BLANDING,37.74,-109.76
889045,1,147357,TWO RIVERS COAST GUARD STATION (C58W3),44.153,-87.5332
889047,1,147357,CLEVELAND,43.9246,-87.7064
889048,1,147357,PESHTIGO POINT,43.8954,-87.7211
887751,1,147358,HETTINGER ARPT,46.02,-102.65
887752,1,147358,VENTURA,46,-99.55
887753,1,147358,ASHLEY,46.04,-99.46
887754,1,147358,ASHLEY,46.0404,-99.4196
887754,2,147358,ASHLEY,46.0415,-99.4158
887756,1,147358,ASHLEY,46.02,-99.08
887761,1,147358,STEELE,46.67,-99.92
887762,1,147358,STEELE,46.64,-99.76
887763,1,147358,REGENT,46.35,-102.52
887764,1,147358,MOTT,46.37,-102.32
887765,1,147358,ZEELAND,46.12,-99.83
887766,1,147358,MERRICOURT,46.26,-98.98
887766,2,147358,MERRICOURT,46.2629,-98.9723
887767,1,147358,DAWSON,46.7,-99.75
887768,1,147358,DAWSON,46.71,-99.75
887769,1,147358,EDGELEY,46.32,-98.77
887770,1,147358,EDGELEY,46.32,-98.77
887771,1,147358,(JMS)JAMESTOWN MUNI,46.93,-98.67
887772,1,147358,ELGIN,46.61,-101.86
887773,1,147358,ELGIN,46.65,-101.86
887774,1,147358,BARLOW,47.57,-99.15
887775,1,147358,CATHAY,47.58,-99.42
887776,1,147358,NEW SALEM,46.86,-101.37
887777,1,147358,PRICE,46.99,-101.03
887778,1,147358,LA MOURE,46.36,-98.29
887780,1,147358,BLOOM,46.91,-98.64
887781,1,147358,ELLENDALE ARPT,46.01,-98.53
887782,1,147358,FLASHER,46.3864,-101.2951
887783,1,147358,ELLENDALE,45.9374,-98.46
886182,1,147359,MERTON,43.15,-88.3
886183,1,147359,OCONOMOWOC LAKE,43.09,-88.5
886184,1,147359,SUMMIT CORNERS,43.08,-88.47
886185,1,147359,MERTON,43.14,-88.31
886189,1,147359,NORTH FOND DU LAC,43.7967,-88.4989
886189,2,147359,PEEBLES,43.7984,-88.3617
886189,3,147359,BYRON,43.6387,-88.4333
886189,4,147359,OAK CENTER,43.6348,-88.6425
886195,1,147359,COLUMBUS,43.3268,-89.0129
886195,2,147359,COLUMBUS,43.3354,-89.01
886195,3,147359,COLUMBUS,43.3498,-89.0112
886195,4,147359,COLUMBUS,43.3483,-89.0466
886195,5,147359,COLUMBUS,43.3184,-89.0337
886186,1,147360,ROCHERT,46.88,-95.64
886187,1,147360,ROCHERT,46.86,-95.59
886188,1,147361,HOFFMAN,45.81,-95.97
886192,1,147362,MANVEL,48.07,-97.18
886194,1,147363,EAST GRAND FORKS,47.92,-97.01
886365,1,147395,LANCASTER,48.9007,-96.8667
886365,2,147395,LANCASTER,48.9531,-96.5148
886365,3,147395,LANCASTER,48.87,-96.49
886365,4,147395,LANCASTER,48.8495,-96.8511
886381,1,147396,VAITOGI,-14.3289,-170.7132
886381,2,147396,VAITOGI,-14.3169,-170.7184
886381,3,147396,VAITOGI,-14.3241,-170.7383
886381,4,147396,VAITOGI,-14.3401,-170.7312
886380,1,147397,LIBERTY,39.64,-84.94
886382,1,147398,WAPAKONETA ARPT,40.49,-84.3
886383,1,147398,MC MORRAN,40.37,-83.82
886384,1,147398,BOSTON,39.19,-83.54
886385,1,147398,GREENFIELD,39.35,-83.39
886386,1,147398,(OSU)OH ST UNIV ARPT,40.08,-83.07
886388,1,147398,ANDERSON,39.3786,-83.0791
886388,2,147398,ANDERSONVILLE,39.4366,-83
886502,1,147398,WEST UNION,38.7981,-83.4689
886503,1,147398,WAPAKONETA,40.57,-84.19
886504,1,147398,UNIOPOLIS,40.5983,-84.0461
886505,1,147398,WAYNESFIELD,40.6,-83.97
886506,1,147398,UNIOPOLIS,40.6014,-84.048
886507,1,147398,UNIOPOLIS,40.6,-84.09
886508,1,147398,MT OREB,39.03,-83.92
886509,1,147398,RIPLEY,38.74,-83.84
886510,1,147398,FURMANDALE,39.32,-84.54
886511,1,147398,MINGO,40.2,-83.63
886512,1,147398,URBANA WELLER ARPT,40.11,-83.66
886513,1,147398,KINGS CREEK,40.15,-83.69
886514,1,147398,CABLE,40.13,-83.67
886516,1,147398,DONNELSVILLE,39.92,-83.93
886521,1,147398,LUMBERTON,39.55,-83.87
886522,1,147398,OAKLAND,39.4822,-83.911
886523,1,147398,BLANCHESTER,39.29,-83.98
886524,1,147398,(ILN)WILMINGTON ARPK,39.44,-83.77
886525,1,147398,DELAWARE,40.3,-83.07
886526,1,147398,AFRICA,40.15,-82.91
886527,1,147398,AFRICA,40.16,-82.94
886528,1,147398,AFRICA,40.19,-82.92
905043,1,148740,COPLEY,41.0806,-81.5877
905044,1,148740,KENT,41.15,-81.36
905045,1,148740,HIGHLAND PARK,40.82,-81.51
905046,1,148740,YOUNGSTOWN MUNI ARPT,41.2622,-80.7052
896108,1,148741,WESLEYVILLE,42.1104,-79.9445
896110,1,148741,TURNERSVILLE,41.519,-80.5036
896110,2,148741,HARMONSBURG,41.6804,-80.3498
896111,1,148741,CONNEAUTVILLE,41.76,-80.37
896055,1,148742,RENO BEACH,41.699,-83.259
896056,1,148742,RENO BEACH,41.699,-83.259
896059,1,148742,MAUMEE BAY,41.694,-83.473
896064,1,148742,RENO BEACH,41.547,-83.015
896065,1,148742,THE ISLANDS,41.629,-82.841
896066,1,148742,VERMILION,41.401,-82.545
896067,1,148742,AVON POINT,41.481,-82.195
896068,1,148742,VERMILION,41.4272,-82.3636
896080,1,148742,WILLOWICK,41.55,-81.765
896081,1,148742,AVON POINT,41.615,-81.821
897678,1,148742,RENO BEACH,41.826,-83.194
897679,1,148742,GENEVA ON THE LAKE,41.859,-80.975
897680,1,148742,RIPLEY,42.258,-79.792
896147,1,148750,HARRISTOWN,39.8611,-89.094
896147,2,148750,HARRISTOWN,39.8631,-89.0542
896147,3,148750,HARRISTOWN,39.8394,-89.0514
896147,4,148750,HARRISTOWN,39.8336,-89.0972
896153,1,148750,STONINGTON,39.6485,-89.1997
896153,2,148750,STONINGTON,39.6496,-89.1874
896153,3,148750,STONINGTON,39.6414,-89.189
896153,4,148750,STONINGTON,39.6409,-89.2014
896155,1,148750,DUVALL,39.4588,-88.8154
896155,2,148750,SHELBYVILLE,39.4125,-88.8145
896155,3,148750,SHELBYVILLE,39.414,-88.7936
896155,4,148750,DUVALL,39.4654,-88.7966
896157,1,148750,AUBURN,39.58,-89.75
896159,1,148750,GLENARM,39.62,-89.65
896161,1,148750,CIMIC,39.573,-89.6462
896162,1,148750,GLENARM,39.62,-89.65
896163,1,148750,CHATHAM,39.64,-89.7
896164,1,148750,CHATHAM,39.67,-89.6624
896166,1,148750,GALESBURG,40.95,-90.37
896167,1,148750,EAST GALESBURG,40.95,-90.3
896168,1,148750,BEARSDALE,39.895,-88.988
896168,2,148750,OREANA,39.9058,-88.8678
896168,3,148750,MT ZION,39.7987,-88.8692
896168,4,148750,KNIGHTS,39.8018,-88.9863
896172,1,148750,OAK HILL,40.7438,-89.8656
896172,2,148750,KRAMM,40.7466,-89.7914
896172,3,148750,HANNA CITY AF STATIO,40.7156,-89.7903
896172,4,148750,HANNA CITY AF STATIO,40.7108,-89.8583
896173,1,148750,MANSFIELD,40.2176,-88.5131
896173,2,148750,MANSFIELD,40.2015,-88.522
896173,3,148750,MANSFIELD,40.1962,-88.4709
896173,4,148750,MANSFIELD,40.2099,-88.4701
896174,1,148750,MAHOMET,40.2088,-88.4624
896174,2,148750,MAHOMET,40.1936,-88.4621
896174,3,148750,MAHOMET,40.1869,-88.4132
896174,4,148750,MAHOMET,40.201,-88.4119
886529,1,147398,OAKLAND,39.5803,-82.7861
886530,1,147398,LANCASTER,39.7198,-82.5998
886531,1,147398,PLEASANT VIEW,39.7007,-83.6112
886532,1,147398,DUBLIN,40.12,-83.13
886533,1,147398,DUBLIN,40.1,-83.16
886534,1,147398,UPPER ARLINGTON,40.03,-83.07
886535,1,147398,MARBLE CLIFF,39.9899,-83.0674
886536,1,147398,UPPER ARLINGTON,40.0165,-83.065
886537,1,147398,SOUTH LEBANON,39.3711,-84.2106
886538,1,147398,MAINEVILLE,39.32,-84.2
886539,1,147398,FT LORAMIE,40.37,-84.34
886540,1,147398,NEW DOVER,40.3,-83.3
886541,1,147398,ST PATRICKS,40.3904,-84.3233
886542,1,147398,FT LORAMIE,40.37,-84.34
886543,1,147398,FT LORAMIE,40.35,-84.37
886544,1,147398,FT LORAMIE,40.3351,-84.3422
886545,1,147398,DRY RUN,38.7894,-83.0666
886546,1,147398,OTWAY,38.8686,-83.1922
886547,1,147398,PURDY CORNERS,38.86,-82.86
886548,1,147398,RARDEN,38.9165,-83.251
886683,1,147398,FREDONIA,40.15,-82.52
886684,1,147398,LOGAN,39.54,-82.4
886685,1,147398,COLES PARK,38.7757,-83.0225
886686,1,147398,HEBRON,39.9604,-82.4873
886687,1,147398,COMMERCIAL PT,39.77,-83.06
886688,1,147398,VALLEY CROSSING,39.88,-82.94
886689,1,147398,KINGSTON,39.45,-82.95
886690,1,147398,DUKE,39.01,-83.2
886691,1,147398,MARBLE CLIFF,39.99,-83.06
886692,1,147398,METZGER,39.39,-82.99
886693,1,147398,PLEASANT VLY,39.4,-83.07
886694,1,147398,PLEASANT VLY,39.3755,-83.0261
886695,1,147398,LATTASVILLE,39.33,-83.18
886696,1,147398,AUSTIN,39.43,-83.23
886697,1,147398,GEORGESVILLE,39.88,-83.22
886708,1,147398,LEESBURG,39.35,-83.55
886709,1,147398,LATHAM,39.1,-83.25
886710,1,147398,HIGHLAND,39.3364,-83.6293
886711,1,147398,HIGHLAND,39.34,-83.6
886713,1,147398,SAMANTHA,39.28,-83.59
886715,1,147398,SAMANTHA,39.28,-83.59
886717,1,147398,CAREYTOWN,39.29,-83.63
886718,1,147398,HILLSBORO,39.1967,-83.5921
886722,1,147398,HILLSBORO,39.215,-83.6048
886725,1,147398,BOSTON,39.2165,-83.4786
886728,1,147398,NEW MARKET,39.14,-83.66
886729,1,147398,HILLSBORO,39.2,-83.61
886730,1,147398,PLUMWOOD,40.01,-83.42
886731,1,147398,MADISON LAKE,39.89,-83.4
886732,1,147398,FOREST,40.7999,-83.5106
886733,1,147398,DANVILLE,39.1455,-83.7374
886736,1,147398,RUSHSYLVANIA,40.46,-83.67
886738,1,147398,KENTON,40.66,-83.61
886739,1,147398,FLETCHER,40.14,-84.11
886740,1,147398,ADA,40.77,-83.82
886741,1,147398,BEVIS,39.23,-84.6
886742,1,147398,NEW PARIS,39.8196,-84.7785
886747,1,147398,NEW BALTIMORE,39.26,-84.63
886748,1,147398,EVANSTON,39.96,-84.21
886749,1,147398,PLEASANT HILL,40.05,-84.36
886750,1,147398,TIPP CITY,39.9613,-84.1701
886751,1,147398,EVANSTON,39.94,-84.18
888918,1,147398,(OSU)OH ST UNIV ARPT,40.08,-83.07
891314,1,147398,LINWORTH,40.0952,-83.0495
891314,2,147398,LINWORTH,40.0896,-83.0427
891318,1,147398,RIVERLEA,40.0967,-83.0166
891320,1,147398,GRATIOT CLOUDNINE AR,39.9369,-82.2375
891343,1,147398,HANFORD,39.9448,-82.9165
891355,1,147398,DAYTON,39.7638,-84.1958
891356,1,147398,FT LORAMIE,40.3568,-84.3734
891357,1,147398,TROY,40.0386,-84.2036
891420,1,147398,LAGONDA,39.948,-83.7798
886394,1,147402,ATLANTIC HIGHLANDS,40.4135,-74.0598
886394,2,147402,NAVESINK,40.409,-74.0441
886394,3,147402,ATLANTIC HIGHLANDS,40.4131,-74.04
886394,4,147402,ATLANTIC HIGHLANDS,40.4182,-74.0588
886395,1,147403,BLADES,38.6362,-75.6184
886395,2,147403,BLADES,38.6373,-75.6147
886395,3,147403,BLADES,38.6482,-75.6192
886395,4,147403,BLADES,38.6466,-75.6225
886399,1,147404,FREEPORT,28.84,-95.16
886668,1,147438,SHEBOYGAN,43.75,-87.692
886669,1,147438,CUDAHY,43.005,-87.884
886754,1,147441,RICHMOND ARPT,39.7776,-84.89
886756,1,147441,RICHMOND,39.8191,-84.887
886762,1,147441,RICHMOND,39.7927,-84.9006
886765,1,147442,RICEDALE,38.94,-84.6
886766,1,147442,DEVON,38.97,-84.61
887060,1,147442,CHATHAM,38.6802,-83.9918
887061,1,147442,MORANBURG,38.65,-83.79
887062,1,147442,RICEDALE,38.96,-84.6
887063,1,147442,RICHWOOD,38.93,-84.63
887064,1,147442,FLORENCE,38.97,-84.62
887065,1,147442,FALMOUTH,38.67,-84.33
887066,1,147442,BERLIN,38.6997,-84.1497
887067,1,147442,BERLIN,38.7205,-84.1569
887068,1,147442,LENOXBURG,38.7255,-84.1996
887069,1,147442,POWERSVILLE,38.6571,-84.1212
887070,1,147442,JOHNSVILLE,38.7294,-84.1765
887071,1,147442,WOOLCOTT,38.7325,-84.0991
887072,1,147442,BRADFORD,38.7702,-84.144
887073,1,147442,CHATHAM,38.6924,-84.0316
887074,1,147442,CHATHAM,38.6981,-83.9807
887075,1,147442,AUGUSTA,38.76,-83.99
887076,1,147442,SOUTH HIGGINSPORT,38.7762,-83.9648
887077,1,147442,STONEWALL,38.6412,-84.014
887078,1,147442,BROOKSVILLE,38.6603,-84.0285
887079,1,147442,BROOKSVILLE,38.6669,-84.0226
887080,1,147442,CHATHAM,38.71,-84.02
887081,1,147442,STONEWALL,38.65,-84
886807,1,147446,MIDDLEBOURNE,39.5,-80.9
886808,1,147446,NEW HAVEN,38.99,-81.97
886809,1,147446,MAXINE,38.13,-81.62
886810,1,147446,GUYAN ESTATES,38.4,-82.29
886811,1,147446,POLARD,39.5,-80.85
886812,1,147446,PEYTONA,38.14,-81.68
886813,1,147446,MAXINE,38.15,-81.62
886814,1,147446,SPENCER,38.8,-81.36
886815,1,147446,BELO,37.78,-82.25
886816,1,147446,BIAS,37.74,-82.22
891018,1,147446,(PKB)WILSON FLD PRKR,39.3331,-81.4092
891459,1,148049,(FNT)BISHOP ARPT FLI,42.96,-83.7
891460,1,148049,CORUNNA,42.98,-84.12
891461,1,148049,BENNINGTON,42.93,-84.3
891462,1,148049,PITTSBURG,42.9,-84.18
900674,1,148049,(MTC)MT CLEMENS/SELF,42.6,-82.83
891467,1,148050,METROPOLITAN BEACH,42.611,-82.8343
891471,1,148050,METROPOLITAN BEACH,42.5728,-82.7963
891473,1,148051,SAGINAW BAY LIGHT,43.81,-83.72
891474,1,148051,HARBOR BEACH,43.007,-82.422
891514,1,148056,CLOVER HILL,35.71,-84.05
891515,1,148056,RED HILL,35.23,-85.5
891517,1,148056,DILL,35.55,-85.2
891518,1,148056,OAK HILL,35.77,-84.65
891519,1,148056,UNION GROVE,35.59,-84.57
891521,1,148056,DYLLIS,35.95,-84.34
891525,1,148057,MURPHY,35.07,-83.99
891528,1,148058,FRIENDS STATION,36.1,-83.57
891529,1,148058,EUREKA,35.29,-84.85
891530,1,148058,WHITES MILL,35.37,-84.69
891531,1,148058,NEW LINE,36.2,-83.34
891532,1,148058,RUSSELLVILLE,36.26,-83.18
891533,1,148058,ATHENS,35.45,-84.59
891534,1,148058,OAK GROVE,36.53,-83.48
891535,1,148058,FAIRVIEW,36.37,-83.31
891536,1,148058,MULBERRY GAP,36.59,-83.25
891537,1,148058,SNEEDVILLE,36.54,-83.21
891538,1,148058,TURTLETOWN,35.13,-84.35
891539,1,148058,WOLF CREEK,35.93,-82.98
891540,1,148059,WELCH,32.92,-102.13
891541,1,148059,WELCH,32.92,-102.13
891578,1,148059,LAMESA,32.7095,-101.9257
891561,1,148064,LEMMON,45.94,-102.16
891563,1,148065,ROCKERVILLE,44.0112,-103.2889
891564,1,148065,ROCKERVILLE,44.0009,-103.3031
891710,1,148066,RAPID CITY,44.0745,-103.2114
891568,1,148067,WASTA,44.1007,-102.4927
891571,1,148068,REVA,45.4965,-103.1116
891572,1,148068,SORUM,45.4099,-102.9063
891573,1,148068,SORUM,45.4099,-102.9063
891574,1,148068,USTA,45.1042,-102.16
891575,1,148068,RED SCAFFOLD,44.77,-101.8504
891576,1,148068,FAITH,45.02,-102.2
891577,1,148068,FAITH,45.02,-102.19
891580,1,148068,FAITH,44.89,-102.04
891581,1,148068,FAITH,45.03,-102.0914
891583,1,148068,KIRLEY,44.54,-101.4
891584,1,148068,MILESVILLE,44.55,-101.55
891586,1,148073,HULETT,44.9,-104.56
891590,1,148073,ALADDIN,44.71,-104.15
891592,1,148073,OSHOTO,44.5902,-104.9156
891597,1,148074,RECLUSE,44.8,-105.5
891600,1,148074,SUNDANCE,44.41,-104.38
891609,1,148076,GILLETTE,44.22,-105.46
891610,1,148076,GILLETTE,44.16,-105.45
891611,1,148076,OSAGE,43.91,-104.63
891614,1,148077,SPEARFISH,44.55,-104.01
891615,1,148077,SPEARFISH,44.5011,-103.8975
891616,1,148077,SPEARFISH,44.5066,-103.9162
891617,1,148077,SPEARFISH,44.4955,-103.8787
891618,1,148077,DEADWOOD,44.38,-103.73
891619,1,148077,LEAD,44.35,-103.7498
891620,1,148077,TILFORD,44.3,-103.42
891621,1,148077,PIEDMONT,44.2434,-103.3977
891622,1,148077,BLACK HAWK,44.18,-103.34
891624,1,148077,BLACK HAWK,44.17,-103.32
891625,1,148077,BLACK HAWK,44.15,-103.31
891627,1,148077,ST ONGE,44.4776,-103.72
891628,1,148077,JOHNSON SIDING,44.1234,-103.43
891630,1,148077,RAPID CITY,44.0945,-103.23
891632,1,148077,RAPID CITY,44.109,-103.23
891633,1,148077,RAPID CITY,44.1234,-103.23
891636,1,148077,RAPID CITY,44.1347,-103.2278
891638,1,148077,RAPID CITY,44.1201,-103.2069
891640,1,148077,RAPID CITY,44.0634,-103.1742
891641,1,148077,(RAP)RAPID CITY ARPT,44.05,-103.05
891643,1,148077,RAPID CITY,44.0399,-103.2069
891644,1,148077,SCENIC,43.8201,-102.573
891645,1,148077,SCENIC,43.72,-102.31
891647,1,148077,POTATO CREEK,43.53,-102
891649,1,148077,POTATO CREEK,43.4576,-102
891650,1,148077,MARTIN,43.2032,-101.62
891651,1,148077,ST FRANCIS,43.07,-100.8
891612,1,148078,STOW,42.43,-71.5
891613,1,148078,EAST SUDBURY,42.37,-71.4
891944,1,148078,LONGMEADOW,42.0483,-72.5799
891946,1,148078,HIGHLANDS,42.21,-72.64
895737,1,148665,BIGFORK,48.07,-114.07
895738,1,148692,ANDOVER,41.6405,-80.5426
895743,1,148692,BLAKE,41.0571,-81.8
895743,2,148692,WADSWORTH,41.0579,-81.7362
895745,1,148692,SHARON CENTER,41.0667,-81.7332
895747,1,148692,SOUTH RUSSELL,41.4109,-81.362
895748,1,148692,BAINBRIDGE,41.38,-81.2336
895754,1,148692,AKRON CITY RES,41.3635,-81.2245
895754,2,148692,AKRON CITY RES,41.3666,-81.1911
895757,1,148692,MONTROSE,41.1275,-81.61
895757,2,148692,FAIRLAWN,41.1404,-81.5804
895763,1,148692,FREEDOM LIBERTY ARPT,41.2045,-81.1893
895764,1,148692,SYCAMORE,40.95,-83.17
895765,1,148692,CENTERBURG,40.3,-82.7
895774,1,148692,BERLIN,40.57,-81.8
895774,2,148692,TRAIL,40.5739,-81.7289
895774,3,148692,WALNUT CREEK,40.5318,-81.7186
895774,4,148692,CHARM,40.5249,-81.7834
895775,1,148692,MORELAND,40.7135,-81.934
895775,2,148692,MAYSVILLE,40.7121,-81.7769
895775,3,148692,DOYLESTOWN,41.0273,-81.713
895775,4,148692,CRESTON,41.0464,-81.8525
895775,5,148692,LATTASBURG,40.8671,-82.0695
895766,1,148694,BETHESDA,42.99,-88.27
895766,2,148694,BETHESDA,42.983,-88.2325
895767,1,148695,FOSTORIA,41.1588,-83.4109
895768,1,148696,MT VERNON,40.3943,-82.4777
895773,1,148698,BLOOMVILLE,41.0811,-82.9959
895818,1,148710,CHERRY PT,39.7999,-87.7134
895818,2,148710,RAVEN,39.8039,-87.5396
895818,3,148710,LOGAN,39.6877,-87.5448
895818,4,148710,HORACE,39.6921,-87.7233
895819,1,148710,VILLA GROVE,39.8575,-88.2032
895819,2,148710,VILLA GROVE,39.8608,-88.1449
895819,3,148710,CAMARGO,39.8035,-88.1394
895819,4,148710,WEST RIDGE,39.8059,-88.1984
895820,1,148710,SMITHFIELD,40.47,-90.28
895822,1,148710,DECATUR,39.85,-88.95
895823,1,148710,EDGAR,39.75,-87.6624
895883,1,148716,STANLEY CORNERS,42.2,-85.17
895884,1,148716,SCHOOLCRAFT,42.12,-85.63
906210,1,148826,HOLT,39.44,-94.38
906211,1,148826,DODSON,38.9947,-94.6035
906212,1,148826,BLUE SPGS,39.04,-94.27
906213,1,148826,LAKE LOTAWANA,38.94,-94.27
906214,1,148826,RICHMOND,39.27,-93.97
906215,1,148826,ARCHIE,38.48,-94.35
906216,1,148826,WARRENSBURG,38.81,-93.73
906217,1,148826,MARYVILLE,40.35,-94.87
906218,1,148826,LAKE WAUKOMIS,39.24,-94.7
906219,1,148826,HOLMES PARK,38.97,-94.57
906220,1,148826,HOLMES PARK,38.98,-94.58
906520,1,148826,LAKE LOTAWANA,38.91,-94.33
906521,1,148826,BLUE SPGS,39,-94.27
906522,1,148826,(STJ)ST JOSEPH MEM A,39.78,-94.91
906523,1,148826,GREENWOOD,38.852,-94.3756
906524,1,148826,SEDALIA ARPT,38.71,-93.17
906525,1,148826,(STJ)ST JOSEPH MEM A,39.77,-94.91
906526,1,148826,DODSON,38.99,-94.59
906527,1,148826,CLEVELAND,38.68,-94.59
906528,1,148826,GREENWOOD,38.8524,-94.3757
906529,1,148826,LAKE WINNEBAGO,38.8101,-94.2641
906530,1,148826,WARRENSBURG,38.76,-93.74
896630,1,148830,HALE BONNY DAM ARPT,39.631,-102.1018
904953,1,148830,WILD HORSE,39,-102.95
904953,2,148830,WILD HORSE,39,-102.96
904954,1,148830,WILD HORSE,38.988,-102.9446
904954,2,148830,WILD HORSE,38.9743,-102.9547
904955,1,148830,WILD HORSE,38.9732,-102.9573
904955,2,148830,WILD HORSE,38.9732,-102.9587
904956,1,148830,FIRSTVIEW,39.0537,-102.5977
904956,2,148830,FIRSTVIEW,39.0572,-102.5899
904957,1,148830,BURLINGTON,39.149,-102.1831
904957,2,148830,BURLINGTON,39.1512,-102.1626
896634,1,148832,ST FRANCIS ARPT,39.6558,-101.8729
896636,1,148832,KANORADO ARPT,39.5122,-101.9857
904958,1,148832,SHARON SPGS ARPT,38.8031,-101.7521
904958,2,148832,SHARON SPGS ARPT,38.8111,-101.7496
896640,1,148833,PORT EVERGLADES,26.12,-80.05
896642,1,148836,PALISADE,40.3355,-101.1506
896643,1,148836,PALISADE,40.3355,-101.1506
896644,1,148836,PALISADE,40.3491,-101.1078
896646,1,148837,NORTH NAPLES,26.21,-81.78
896646,2,148837,EAST NAPLES,26.1338,-81.7815
896646,3,148837,NAPLES,26.13,-81.8063
896646,4,148837,NORTH NAPLES,26.2093,-81.8166
896647,1,148838,HALLANDALE BEACH,25.9,-80.03
896651,1,148840,MIAMI BEACH,25.88,-80.1
896652,1,148840,TURKEY POINT,25.52,-80.31
896660,1,148842,PORT EVERGLADES,26.09,-80.12
896663,1,148842,PORT EVERGLADES,26.06,-80.11
896665,1,148842,PORT EVERGLADES,26.1,-80.12
896666,1,148842,KEY BISCAYNE,25.75,-80.1
896667,1,148842,PORT EVERGLADES,26.06,-80.11
896669,1,148844,LAKE WORTH,26.63,-80.06
896669,2,148844,LAKE WORTH,26.6323,-80.0601
896669,3,148844,LAKE WORTH,26.6321,-80.0541
896669,4,148844,LAKE WORTH,26.6298,-80.0544
896670,1,148844,BOCA RATON,26.37,-80.17
896670,2,148844,BOCA RATON,26.3662,-80.169
896670,3,148844,BOCA RATON,26.3656,-80.1735
896670,4,148844,BOCA RATON,26.3706,-80.1738
896671,1,148844,POMPANO BEACH HIGHLN,26.31,-80.17
896671,2,148844,MARGATE,26.3106,-80.1758
896671,3,148844,MARGATE,26.3017,-80.1741
896671,4,148844,POMPANO BEACH HIGHLN,26.3011,-80.1656
896705,1,148846,BOCA RATON,26.35,-80.16
896710,1,148846,BOCA RATON,26.3534,-80.1682
896712,1,148846,BOCA RATON,26.38,-80.16
896714,1,148846,BOCA RATON,26.34,-80.15
896717,1,148846,DEERFIELD BEACH,26.31,-80.11
896748,1,148846,BOCA RATON,26.37,-80.14
896748,2,148846,BOCA RATON,26.37,-80.1285
896748,3,148846,BOCA RATON,26.3579,-80.1324
896748,4,148846,BOCA RATON,26.3579,-80.1402
896757,1,148846,DELRAY BEACH,26.441,-80.1494
896757,2,148846,DELRAY BEACH,26.4409,-80.1383
896757,3,148846,BOCA RATON,26.4063,-80.1395
896757,4,148846,BOCA RATON,26.4059,-80.1554
896765,1,148846,DELRAY BEACH,26.42,-80.12
896765,2,148846,DELRAY BEACH,26.4142,-80.1188
896765,3,148846,DELRAY BEACH,26.4147,-80.1237
896765,4,148846,DELRAY BEACH,26.4199,-80.1234
896769,1,148846,FLORIDA GARDENS,26.5712,-80.1594
896769,2,148846,FLORIDA GARDENS,26.572,-80.144
896769,3,148846,FLORIDA GARDENS,26.5574,-80.1443
896769,4,148846,FLORIDA GARDENS,26.5588,-80.1585
896774,1,148852,PORT EVERGLADES,26.26,-80.08
896777,1,148852,PORT EVERGLADES,26.09,-80.12
897171,1,148889,ARNOLD,41.58,-100.19
897172,1,148889,ARNOLD,41.48,-100.19
897173,1,148889,ARNOLD,41.47,-100.2
897174,1,148889,ARNOLD,41.48,-100.2
897175,1,148889,MAXWELL,41.08,-100.53
897176,1,148889,ROSE,42.34,-99.51
897177,1,148889,ARNOLD,41.67,-100.19
897178,1,148889,THEDFORD,41.98,-100.57
897179,1,148889,THEDFORD,41.98,-100.57
897180,1,148889,ROSE,42.33,-99.25
897181,1,148889,NEWPORT,42.4,-99.29
897182,1,148889,NEWPORT,42.52,-99.25
897183,1,148889,(LBF)BIRD FLD NORTH,41.2,-100.63
897184,1,148889,ATKINSON,42.48,-99.05
897185,1,148889,STUART,42.57,-99.06
897186,1,148889,ATKINSON,42.5,-99.02
897187,1,148889,GANDY,41.45,-100.45
897188,1,148889,ROSE,42.21,-99.65
897189,1,148889,ROSE,42.23,-99.53
897190,1,148889,ROSE,42.23,-99.53
897191,1,148889,BREWSTER,41.93,-99.91
897192,1,148889,ATKINSON,42.53,-99
897193,1,148889,SPENCER,42.83,-98.69
897194,1,148889,STAPLETON,41.44,-100.64
897195,1,148889,ROSE,42.19,-99.58
897196,1,148889,GROSS,42.91,-98.57
897197,1,148889,STUART,42.68,-98.97
897198,1,148889,LISCO,41.5,-102.62
897199,1,148889,LISCO,41.56,-102.55
897200,1,148889,STUART,42.83,-98.87
885628,1,147087,SOUTH BRANCH,43.93,-94.53
885629,1,147087,PEMBERTON,43.98,-93.78
885631,1,147087,NEW RICHLAND,43.9194,-93.5271
885632,1,147087,NEW RICHLAND,43.9205,-93.434
885634,1,147087,ALBERT LEA,43.65,-93.37
885636,1,147087,HOLLANDALE,43.76,-93.21
885636,2,147087,HOLLANDALE,43.7604,-93.208
885637,1,147087,MYRTLE,43.5647,-93.1597
